"id","ids","dv","time","phase","ivs","target_iv","interactions","correlation","family","standardize","method","package","Nobs","dvVar","timeVar","ivVar","target_ivVar","converge","estimator","analyzed_N","call","wasLRTrun","targ_ivs_lrt_pvalue","fixed","random","formula","directory","date","statName1","statValue1","X.Intercept..Value","X.Intercept..Std.Error","X.Intercept..DF","X.Intercept..t.value","X.Intercept..p.value","Time.Value","Time.Std.Error","Time.DF","Time.t.value","Time.p.value","phasephase2.Value","phasephase2.Std.Error","phasephase2.DF","phasephase2.t.value","phasephase2.p.value","phasephase3.Value","phasephase3.Std.Error","phasephase3.DF","phasephase3.t.value","phasephase3.p.value","Time.phasephase2.Value","Time.phasephase2.Std.Error","Time.phasephase2.DF","Time.phasephase2.t.value","Time.phasephase2.p.value","Time.phasephase3.Value","Time.phasephase3.Std.Error","Time.phasephase3.DF","Time.phasephase3.t.value","Time.phasephase3.p.value"
1,"id","y11","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y11` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y11 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y11 ~ Time * phase","~Time | id","y11 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:20","correlation of y11 and Time",-0.0582386106638358,102.673895791864,2.79487180090681,775,36.7365314425336,6.95070799559483e-172,-0.228649746957597,0.406964116511259,775,-0.561842525374768,0.574385758407142,-4.9297748986966,3.90047260162618,775,-1.26389168754609,0.206648924913057,13.7645644551433,14.0749744485967,775,0.977945963981174,0.328406214153084,0.330021240136968,0.443431037115529,775,0.744244792344084,0.456953988287261,-0.279325968923263,0.566852046255361,775,-0.492766976442084,0.622316824182614
1,"id","y12","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y12` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y12 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y12 ~ Time * phase","~Time | id","y12 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:20","correlation of y12 and Time",-0.00768145379666019,98.9175563628314,2.81879938555612,775,35.0920880959806,2.99116977209209e-162,0.989853621593489,0.381764162680855,775,2.59284060253969,0.00969814822132335,-3.85390440235425,3.57818737868073,775,-1.07705494276691,0.281790865187515,-16.1045213605776,13.0912091759902,775,-1.23017829324078,0.219003622128475,-0.86465869782663,0.409468031593769,775,-2.11166350266986,0.0350348223967906,-0.444776479857772,0.527574477604914,775,-0.843059129541238,0.399455488224931
1,"id","y13","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y13` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y13 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y13 ~ Time * phase","~Time | id","y13 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:20","correlation of y13 and Time",0.00337158202615014,97.7053908098615,2.79708246401048,775,34.9311799230155,2.65648728192218e-161,-0.18185041670301,0.381511888411983,775,-0.476657273931751,0.633740555101453,6.50487311188516,3.63584784394835,775,1.78909387605759,0.0739901201297666,-11.0877879542708,13.2541494587295,775,-0.83655220493746,0.403102183137623,0.115876261008175,0.41534339552648,775,0.278989054012265,0.780327653944686,0.490482226509299,0.534056089423332,775,0.918409575741223,0.358690213424371
1,"id","y14","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y14` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y14 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y14 ~ Time * phase","~Time | id","y14 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:20","correlation of y14 and Time",0.062954441427997,96.487110370337,2.77805062022396,775,34.7319482474219,3.98135196189325e-160,0.400629482216189,0.379872171181907,775,1.05464288413047,0.291917354370968,-1.01419722320249,3.5135581180905,775,-0.288652468271586,0.77292452657746,1.13606760463118,13.0241255372951,775,0.0872279372137504,0.93051286547658,-0.116470148773931,0.404658630055125,775,-0.287823217209194,0.77355901376955,-0.340952998558108,0.525139107050228,775,-0.649262250669702,0.516361243786779
1,"id","y15","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y15` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y15 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y15 ~ Time * phase","~Time | id","y15 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y15 and Time",-0.131624620245534,102.605020435159,2.99903989873848,775,34.212622672449,4.69470685805475e-157,0.213807661736089,0.405107493112779,775,0.527780071637842,0.597803058834265,-5.83519216776131,3.93428432439284,775,-1.48316483676147,0.138437153818774,1.3807595400006,13.9780839421523,775,0.0987803153647398,0.921338241372418,-0.0575064429516467,0.444079092880819,775,-0.129495947621835,0.896998831693226,-0.422165312620741,0.562455617255294,775,-0.750575333714062,0.453136088290422
1,"id","y16","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y16` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y16 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y16 ~ Time * phase","~Time | id","y16 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y16 and Time",-0.00262792032122733,99.0210479193154,3.05578902269394,775,32.4044124721738,2.73893320771361e-146,0.414640715152133,0.414433737606523,775,1.00049942252966,0.317381152312189,-3.47069427988966,4.00938545591281,775,-0.865642457691683,0.386954149494061,-3.20977058057442,14.1821992460807,775,-0.226323895531326,0.821009191672918,-0.196692293033806,0.451653976907028,775,-0.435493326950811,0.663325641083104,-0.307362576534974,0.570509756629494,775,-0.538750780268574,0.590213541557071
1,"id","y17","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y17` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y17 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y17 ~ Time * phase","~Time | id","y17 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y17 and Time",-0.0488755857404455,99.9214288196372,2.76237476414009,775,36.172292810075,1.36467205495753e-168,-0.252705220718499,0.347233580606816,775,-0.727767228840246,0.466975895248076,3.32101193048342,3.15794450607915,775,1.05163720391234,0.293293820487725,7.1407194731048,11.9501176228821,775,0.597543865127463,0.550318878578296,0.192071169261318,0.36754784895983,775,0.522574597579293,0.601419668501408,-0.0361804926889551,0.482132898526527,775,-0.0750425718708022,0.940200205538836
1,"id","y18","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y18` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y18 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y18 ~ Time * phase","~Time | id","y18 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y18 and Time",-0.0861666962076044,100.481578855172,3.1698458419965,775,31.6992004860036,4.59952407935082e-142,0.570653124926121,0.407850348377128,775,1.39917282698617,0.1621612556691,-0.482433770532455,3.82700004961677,775,-0.126060560302518,0.89971668181076,4.62006522165843,13.98897139538,775,0.330264827275596,0.741289123511277,-0.625706704246549,0.43775143531115,775,-1.42936528306709,0.153302225797817,-0.744634648692888,0.563732418127466,775,-1.32090088266756,0.186924300403971
1,"id","y19","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y19` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y19 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y19 ~ Time * phase","~Time | id","y19 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y19 and Time",-0.17894251025855,100.580563785507,2.6688626934466,775,37.6866760633596,2.12834523261367e-177,-0.217830587935057,0.389698429848049,775,-0.558972198117383,0.576342171825147,2.89929700718028,3.71523264061449,775,0.780381011806771,0.435404918326812,20.4718362803294,13.3768739539864,775,1.53039016071679,0.1263282373353,0.261506125637099,0.421934418387171,775,0.619779079973367,0.535585415446503,-0.63190256456907,0.538674704012646,775,-1.17306894098045,0.241128573092826
1,"id","y20","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y20` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y20 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y20 ~ Time * phase","~Time | id","y20 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y20 and Time",-0.176405049626488,109.446916707373,2.74923923988172,775,39.8098918128645,1.43428727781072e-189,-0.216134595393103,0.35219866627973,775,-0.613672384612156,0.539611912918041,-8.58031471699961,3.34672555545298,775,-2.56379394570292,0.0105409946312042,-21.7078551678111,12.189168389859,775,-1.78091355156528,0.0753181802703924,-0.0858911093060024,0.382150128161288,775,-0.224757504908521,0.822227171600766,0.617074477562724,0.491124173403553,775,1.25645307435454,0.209330336982085
1,"id","y21","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y21` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y21 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y21 ~ Time * phase","~Time | id","y21 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:21","correlation of y21 and Time",-0.134077921379897,103.579539324074,3.27006270898522,775,31.6750926639622,6.41767603242059e-142,0.0622275463087255,0.386353935747656,775,0.161063575522546,0.872085303452107,-5.86851023751195,3.57304370664216,775,-1.64244009291087,0.100904486277844,3.16634066040642,12.9704540219745,775,0.244119493044887,0.807202886904246,0.0225713417135458,0.407349809280849,775,0.0554102179485345,0.955825936729738,-0.332797345524268,0.522522997049175,775,-0.636904686307898,0.524375010914932
1,"id","y22","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y22` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y22 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y22 ~ Time * phase","~Time | id","y22 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:23","correlation of y22 and Time",0.0462656373150055,101.506726183884,2.44234655217068,775,41.5611478615382,1.92014398841574e-199,0.264028188630053,0.388820448618602,775,0.679049133264698,0.497309466230809,-3.92008328913991,3.63481321132277,775,-1.07848273383856,0.281153933098826,-3.43297911279474,13.2795336718107,775,-0.258516541140458,0.796076924560983,-0.334733198119545,0.415663684474679,775,-0.805298154787288,0.420894639928837,-0.0664742907519021,0.535131093656776,775,-0.124220572379107,0.90117284471926
1,"id","y23","Time","phase","","","","corARMA(p=1,q=0)","Normal","dv=FALSE, iv=FALSE, byids=FALSE","REML","nlme","There are 40 time points with complete data.","The variance of `y23` is 225.","` Time ` is  monotonically increasing for ` id ` = 1 .","There are no variables in `ivs`.","No target_ivs","Convergence is `TRUE`","REML","800 cases were analyzed.","y23 ~ Time * phase; ~Time | id; corARMA(p=1,q=0)",FALSE,NA,"y23 ~ Time * phase","~Time | id","y23 ~ Time * phase + re(random = ~Time | id, method =REML"",      correlation = corARMA(p = 1, q = 0))","R:\PaCCT\09 Repository\PersonAlyticsPower","2019-05-08 16:10:23","correlation of y23 and Time",0.105511828521625,99.814000075399,2.70034994694145,775,36.9633573561284,3.32715856953397e-173,-0.574582439275244,0.383813586853714,775,-1.4970351726872,0.134791243159136,-7.167702712271,3.5735088076257,775,-2.00578845558614,0.045225952327923,-11.3983626971042,13.2440659097911,775,-0.860639230787693,0.389702940934748,1.01589662205989,0.411527885790792,775,2.46859728620271,0.0137791072509737,0.918122603570552,0.534003953238723,775,1.7193179900676,0.0859557762596348
